user_id,graduate,master,other_degree,phd
65942,Marmara University,Boğaziçi Üniversitesi,unkown,unkown
65943,Turkish Naval Academy,Boğaziçi University,unkown,Boğaziçi University
65944,Boğaziçi University,unkown,unkown,unkown
65945,Boğaziçi University,unkown,Trakya University,unkown
65946,Boğaziçi University,Boğaziçi University,Kocaeli Fen Lisesi,unkown
65947,Yıldız Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65948,Boğaziçi University,unkown,unkown,unkown
65949,Boğaziçi Üniversitesi,unkown,unkown,unkown
65950,Boğaziçi Üniversitesi,unkown,unkown,unkown
65951,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65952,Bogazici University,unkown,unkown,unkown
65953,Boğaziçi University,unkown,unkown,unkown
65954,Sakarya Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65955,Boğaziçi Üniversitesi,unkown,unkown,unkown
65956,Yildiz Technical University,Boğaziçi University,Dublin City University,unkown
65957,Sabanci University,Sabanci University,FMV Işık Lisesi,unkown
65958,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi,unkown,unkown
65959,Boğaziçi Üniversitesi,unkown,unkown,unkown
65960,Boğaziçi Üniversitesi,unkown,unkown,unkown
65961,Istanbul Technical University,Boğaziçi University,Sırrı Yırcalı Anadolu Lisesi,unkown
65962,Boğaziçi Üniversitesi,unkown,unkown,unkown
65963,Boğaziçi University,Bahcesehir University,unkown,unkown
65964,Yeditepe Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65965,Ege University,Boğaziçi University,Sehit Osman Altınkuyu Anatolian High School,Boğaziçi University
65966,Boğaziçi Üniversitesi,unkown,unkown,unkown
65967,Boğaziçi Üniversitesi,unkown,unkown,unkown
65968,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65969,Istanbul Technical University,Boğaziçi University,unkown,unkown
65970,Istanbul Technical University,Boğaziçi University,unkown,unkown
65971,unkown,Boğaziçi University,Istanbul Technical University,unkown
65972,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
65973,Yildiz Technical University,Boğaziçi University,unkown,unkown
65974,Boğaziçi University,İstanbul Kemerburgaz Üniversitesi,unkown,unkown
65975,Boğaziçi Üniversitesi,Boğaziçi University,unkown,unkown
65976,unkown,unkown,Bogazici University,unkown
65977,Işık Üniversitesi,Boğaziçi Üniversitesi,unkown,Bahçeşehir Üniversitesi
65978,Boğaziçi University,unkown,unkown,unkown
65979,Boğaziçi University,Istanbul Technical University,İstanbul Lisesi - Istanbuler Gymnasium,unkown
65980,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65981,Boğaziçi University, Middle East Technical University,unkown,unkown
65982,Boğaziçi University,Bahcesehir University,unkown,unkown
65983,Boğaziçi Üniversitesi,Boğaziçi University,unkown,unkown
65984,Bosphorus University,unkown,unkown,unkown
65985,Gebze Institute of Technology,Istanbul Technical University,unkown,Istanbul Technical University
65986,Orta Doğu Teknik Üniversitesi,unkown,İstanbul Üniversitesi,unkown
65987,Boğaziçi University,unkown,unkown,unkown
65988,Istanbul Technical University,Boğaziçi University,unkown,unkown
65989,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,Vefa Lisesi,unkown
65990,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
65991,Boğaziçi University,Boğaziçi University,unkown,unkown
65992,Bosphorus University,unkown,unkown,unkown
65993,unkown,unkown,Bogazici University,unkown
65994,Boğaziçi University,Boğaziçi University,Kabataş Erkek Lisesi,unkown
65995,Pamukkale Üniversitesi,Boğaziçi University SEM,unkown,unkown
65996,Marmara University,Boğaziçi Üniversitesi,Kocaeli Üniversitesi,unkown
65997,Boğaziçi Üniversitesi / Bosphorus University,unkown,unkown,unkown
65998,Orta Doğu Teknik Üniversitesi,unkown,İstanbul Üniversitesi,unkown
65999,Boğaziçi University,İstanbul Kemerburgaz Üniversitesi,unkown,unkown
66000,Boğaziçi Üniversitesi,unkown,Sisli Mecidiyekoy High School,unkown
66001,Boğaziçi Üniversitesi,Boğaziçi University,unkown,unkown
66002,Karadeniz Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66003,Bosphorus University,unkown,unkown,unkown
66004,Anadolu University,Yildiz Technical University,Boğaziçi University,unkown
66005,Boğaziçi Üniversitesi,unkown,unkown,unkown
66006,Boğaziçi Üniversitesi,unkown,unkown,unkown
66007,Bilkent University,Bogazici University,Athlone Institute of Technology,unkown
66008,Istanbul Technical University,Boğaziçi University,unkown,unkown
66009,Boğaziçi Üniversitesi,unkown,unkown,unkown
66010,Bilkent University,Bilkent University,unkown,Boğaziçi Üniversitesi
66011,Boğaziçi University,unkown,unkown,unkown
66012,Boğaziçi University,unkown,unkown,unkown
66013,Orta Doğu Teknik Üniversitesi / Middle East Technical University,Boğaziçi University,Icel Anatolian High School,unkown
66014,Orta Doğu Teknik Üniversitesi,Orta Doğu Teknik Üniversitesi,unkown,unkown
66015,Boğaziçi University,unkown,Bahcesehir University,unkown
66016,Erciyes University,Boğaziçi Üniversitesi / Bosphorus University,Antalya Anadolu Lisesi,unkown
66017,Boğaziçi Üniversitesi,unkown,unkown,unkown
66018,Boğaziçi Üniversitesi,Sakarya Üniversitesi,unkown,unkown
66019,Orta Doğu Teknik Üniversitesi / Middle East Technical University,unkown,Boğaziçi University,unkown
66020,Bogazici University,Bogazici University,unkown,unkown
66021,Boğaziçi University,unkown,unkown,unkown
66022,Yıldız Teknik Üniversitesi / Yildiz Technical University,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
66023,Koç Üniversitesi,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
66024,Istanbul Technical University,Boğaziçi University,unkown,Istanbul Technical University
66025,unkown,unkown,Bogaziçi Üniversitesi,Gebze Yüksek Teknoloji Enstitüsü
66026,İstanbul Teknik Üniversitesi,unkown,Boğaziçi Üniversitesi,unkown
66027,Boğaziçi Üniversitesi,unkown,unkown,unkown
66028,Boğaziçi Üniversitesi,Massachusetts Institute of Technology,Üsküdar Amerikan Lisesi / Üsküdar American Academy,unkown
66029,Boğaziçi University,unkown,unkown,unkown
66030,Yildiz Technical University,Boğaziçi University,unkown,unkown
66031,Kabataş Anadolu Lisesi,unkown,Boğaziçi Üniversitesi Yabanci Diller Yuksek Okulu,unkown
66032,Boğaziçi Üniversitesi,unkown,unkown,unkown
66033,Boğaziçi University,Boğaziçi University,unkown,Boğaziçi University
66034,Boğaziçi Üniversitesi,Marmara University,École Polytechnique,unkown
66035,Boğaziçi Üniversitesi / Bogazici University,Gebze Yüksek Teknoloji Enstitüsü,unkown,unkown
66036,Boğaziçi Üniversitesi,Marmara University,École Polytechnique,unkown
66037,Boğaziçi University,Orta Doğu Teknik Üniversitesi / Middle East Technical University,unkown,unkown
66038,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,Vefa Lisesi,unkown
66039,Boğaziçi Üniversitesi,Massachusetts Institute of Technology,Üsküdar Amerikan Lisesi / Üsküdar American Academy,unkown
66040,Marmara Üniversitesi,İstanbul Bilgi Üniversitesi,Istanbul Cagaloglu Anadolu Lisesi,unkown
66041,Boğaziçi University,unkown,The Chartered Institute of Management Accountants,unkown
66042,Erciyes University,Boğaziçi Üniversitesi / Bosphorus University,Antalya Anadolu Lisesi,unkown
66043,Boğaziçi Üniversitesi,unkown,unkown,unkown
66044,Boğaziçi Üniversitesi / Bogazici University,Gebze Yüksek Teknoloji Enstitüsü,unkown,unkown
66045,Istanbul Bilgi University,Boğaziçi University,unkown,unkown
66046,Bogazici University,unkown,unkown,unkown
66047,Boğaziçi Üniversitesi,unkown,unkown,unkown
66048,Boğaziçi Üniversitesi,unkown,unkown,unkown
66049,Marmara Üniversitesi,İstanbul Bilgi Üniversitesi,Istanbul Cagaloglu Anadolu Lisesi,unkown
66050,Boğaziçi Üniversitesi / Bogazici University,Gebze Yüksek Teknoloji Enstitüsü,unkown,unkown
66051,Boğaziçi University,unkown,unkown,unkown
66052,Boğaziçi Üniversitesi,unkown,unkown,unkown
66053,Middle East Technical University,Middle East Technical University,unkown,unkown
66054,Orta Doğu Teknik Üniversitesi / Middle East Technical University,Boğaziçi University,unkown,unkown
66055,Bogazici University,unkown,Bafra Anatolian High School,unkown
66056,Galatasaray Üniversitesi,Galatasaray Üniversitesi,unkown,Boğaziçi Üniversitesi
66057,Ankara University,unkown,Ankara Alparslan Anatolian High School,unkown
66058,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66059,Atatürk Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66060,Boğaziçi Üniversitesi,unkown,unkown,unkown
66061,Boğaziçi University,unkown,unkown,unkown
66062,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66063,Boğaziçi University,unkown,unkown,unkown
66064,İstanbul Bilgi Üniversitesi,İstanbul Teknik Üniversitesi,unkown,unkown
66065,Istanbul Technical University,Boğaziçi University,unkown,unkown
66066,Marmara University,Boğaziçi University,Beykent University,unkown
66067,Atılım Üniversitesi,Uludağ Üniversitesi,unkown,unkown
66068,Başkent Üniversitesi,Boğaziçi Üniversitesi,Karabük Fen Lisesi,unkown
66069,Boğaziçi Üniversitesi,unkown,unkown,unkown
66070,Bogazici University,unkown,unkown,unkown
66071,İstanbul Üniversitesi,unkown,Şişli Teknik Lisesi,unkown
66072,Istanbul Technical University,Boğaziçi University,Ankara Atatürk Anadolu Lisesi,unkown
66073,Boğaziçi Üniversitesi,unkown,unkown,unkown
66074,Boğaziçi Üniversitesi,unkown,T.C. Ziraat Bankası Balıkesir Fen Lisesi,unkown
66075,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66076,Istanbul Technical University,Boğaziçi University,Ankara Atatürk Anadolu Lisesi,unkown
66077,Boğaziçi Üniversitesi,unkown,unkown,unkown
66078,Boğaziçi University,unkown,unkown,unkown
66079,Boğaziçi University,unkown,unkown,unkown
66080,Boğaziçi Üniversitesi,unkown,unkown,unkown
66081,Boğaziçi University,unkown,Konya Meram High School of Science (MFL),unkown
66082,Boğaziçi Üniversitesi,Hacettepe Üniversitesi,unkown,unkown
66083,Boğaziçi University,Boğaziçi University,unkown,unkown
66084,Boğaziçi University,Yildiz Technical University,unkown,unkown
66085,Orta Doğu Teknik Üniversitesi / Middle East Technical University,Bogazici University,unkown,unkown
66086,Ege University,Sabancı University,İzmir Atatürk High School,unkown
66087,unkown,unkown,Boğaziçi University,unkown
66088,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,Otto-Hahn-Gymnasium,unkown
66089,Boğaziçi University,İstanbul Şehir University,unkown,unkown
66090,Boğaziçi University,Bilkent University,unkown,unkown
66091,Bahçeşehir Üniversitesi,Boğaziçi University,unkown,Orta Doğu Teknik Üniversitesi
66092,İstanbul Teknik Üniversitesi,unkown,unkown,unkown
66093,Boğaziçi University,Dokuz Eylul University,unkown,unkown
66094,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66095,Bosphorus University,unkown,ISTEK Vakfi Tarabya Kemal Ataturk Ozel Deneme Lisesi,unkown
66096,Orhan Cemal Fersoy High School (YDA),Boğaziçi Üniversitesi / Bogazici University,unkown,unkown
66097,Istanbul Technical University,Boğaziçi University,Bornova Anadolu Lisesi,unkown
66098,Boğaziçi University,unkown,unkown,unkown
66099,TOBB Ekonomi ve Teknoloji Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66100,Düzce Anatolian High School,unkown,Boğaziçi University,unkown
66101,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi,Kadıköy Anadolu Lisesi,unkown
66102,Boğaziçi University,Boğaziçi University,unkown,unkown
66103,Karadeniz Technical University,Boğaziçi University,unkown,Dokuz Eylul University
66104,Boğaziçi Üniversitesi,unkown,unkown,unkown
66105,İstanbul Üniversitesi,The George Washington University,Boğaziçi Üniversitesi,unkown
66106,Boğaziçi Üniversitesi,unkown,unkown,unkown
66107,Boğaziçi Üniversitesi,Marmara Üniversitesi,unkown,unkown
66108,Hacettepe Üniversitesi,Boğaziçi University,unkown,unkown
66109,Boğaziçi University,Bogazici University,unkown,unkown
66110,Istanbul Erkek Lisesi,Boğaziçi University,unkown,unkown
66111,Kocaeli University,Boğaziçi University,unkown,unkown
66112,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66113,Boğaziçi Üniversitesi,RWTH Aachen University,unkown,unkown
66114,Istanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66115,Boğaziçi Üniversitesi,unkown,Adana Anadolu Lisesi,unkown
66116,Boğaziçi Üniversitesi,unkown,unkown,unkown
66117,Bosphorus University,unkown,ISTEK Vakfi Tarabya Kemal Ataturk Ozel Deneme Lisesi,unkown
66118,Boğaziçi University,unkown,unkown,unkown
66119,Bogazici University,unkown,unkown,unkown
66120,Boğaziçi Üniversitesi,unkown,unkown,unkown
66121,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66122,Boğaziçi Üniversitesi,unkown,unkown,unkown
66123,unkown,unkown,Sungurlu lisesi,unkown
66124,Bogazici University,Bogazici University,unkown,unkown
66125,unkown,unkown,Bogazici University,unkown
66126,Boğaziçi Üniversitesi,unkown,unkown,unkown
66127,Boğaziçi University,İstanbul Şehir University,unkown,unkown
66128,Bosphorus University,Bosphorus University,TED Kayseri Koleji,İstanbul Bilgi Üniversitesi
66129,Yildiz Technical University,Boğaziçi University,unkown,unkown
66130,Boğaziçi Üniversitesi,Yeditepe University,unkown,unkown
66131,Boğaziçi University,İstanbul Yeni Yüzyıl Üniversitesi,unkown,Bahcesehir University
66132,unkown,unkown,Sungurlu lisesi,unkown
66133,İstanbul Teknik Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66134,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66135,Boğaziçi Üniversitesi,unkown,unkown,unkown
66136,Istanbul Technical University,unkown,unkown,unkown
66137,Boğaziçi University,unkown,unkown,unkown
66138,Boğaziçi Üniversitesi,unkown,unkown,unkown
66139,Boğaziçi Üniversitesi,unkown,unkown,unkown
66140,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66141,Boğaziçi University,unkown,İstanbul Atatürk Fen Lisesi,unkown
66142,Boğaziçi Üniversitesi,unkown,unkown,unkown
66143,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66144,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
66145,Boğaziçi University,unkown,unkown,unkown
66146,Boğaziçi Üniversitesi / Bogazici University,unkown,unkown,unkown
66147,Boğaziçi Üniversitesi,Boğaziçi,unkown,Boğaziçi Üniversitesi
66148,Boğaziçi Üniversitesi,unkown,unkown,unkown
66149,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66150,Boğaziçi Üniversitesi,unkown,unkown,unkown
66151,Boğaziçi Üniversitesi,unkown,unkown,unkown
66152,Boğaziçi University,unkown,unkown,unkown
66153,Boğaziçi University,unkown,unkown,unkown
66154,Boğaziçi Üniversitesi,unkown,İzmir Atatürk Lisesi,unkown
66155,Boğaziçi Üniversitesi,unkown,unkown,unkown
66156,Yildiz Technical University,Boğaziçi University,unkown,unkown
66157,Boğaziçi University,unkown,unkown,unkown
66158,Boğaziçi University,unkown,unkown,unkown
66159,Boğaziçi University,Ca'​ Foscari University of Venice,Harvard Business School Online,unkown
66160,Işık Üniversitesi,Işık Üniversitesi,Işık Üniversitesi,Boğaziçi University
66161,Middle East Technical University,Boğaziçi University,unkown,unkown
66162,Boğaziçi University,unkown,Kuleli Military High School,unkown
66163,Ege University,unkown,Anadolu Üniversitesi,unkown
66164,Boğaziçi Üniversitesi,unkown,unkown,unkown
66165,Yildiz Technical University,Boğaziçi University,unkown,unkown
66166,Kocaeli Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66167,Bilkent University,Boğaziçi University,Ankara Atatürk Anatolian High School,unkown
66168,Boğaziçi Üniversitesi / Bosphorus University,unkown,unkown,unkown
66169,Marmara University,Boğaziçi University,unkown,unkown
66170,Stanford University,Boğaziçi University,unkown,unkown
66171,Bosphorus University,unkown,unkown,unkown
66172,Boğaziçi Üniversitesi,unkown,unkown,unkown
66173,Boğaziçi University,Boğaziçi University,unkown,unkown
66174,Boğaziçi Üniversitesi,unkown,unkown,unkown
66175,Boğaziçi Üniversitesi / Bogazici University,Boğaziçi Üniversitesi,unkown,unkown
66176,Boğaziçi University,unkown,unkown,unkown
66177,Boğaziçi Üniversitesi,unkown,unkown,unkown
66178,Université Grenoble Alpes,Boğaziçi Üniversitesi,unkown,unkown
66179,Middle East Technical University,Boğaziçi University,Mersin Fen Lisesi,unkown
66180,unkown,Boğaziçi University,unkown,unkown
66181,Boğaziçi Üniversitesi,unkown,unkown,unkown
66182,Dokuz Eylül Üniversitesi,Boğaziçi University,unkown,unkown
66183,unkown,unkown,Boğaziçi Üniversitesi / Bogazici University,unkown
66184,Bahcesehir University,Boğaziçi University,unkown,unkown
66185,Bilkent Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66186,Boğaziçi Üniversitesi / Bosphorus University,Beykent Üniversitesi,unkown,unkown
66187,Istanbul Technical University,Boğaziçi University,unkown,unkown
66188,unkown,Boğaziçi Üniversitesi,İstanbul Üniversitesi,unkown
66189,Boğaziçi University,unkown,unkown,unkown
66190,Boğaziçi Üniversitesi,Boğaziçi Üniversitesi,unkown,unkown
66191,Bogazici University,Bogazici University,unkown,unkown
66192,State University of New York at Binghamton,Boğaziçi Üniversitesi,unkown,unkown
